city,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Berlin,2024-11-13,46.7,37.7,41.8,45.7,33.8,38.9,39.6,92.0,0.003,100,8.33,rain,0.0,0.0,15.4,7.5,276.2,1029.3,77.0,11.8,27.8,2.3,3,,2024-11-13T07:25:27,2024-11-13T16:15:39,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-14,47.2,35.8,42.7,42.7,31.2,38.3,40.8,93.2,0.03,100,25.0,rain,0.0,0.0,19.7,13.3,257.9,1022.8,92.9,9.6,14.0,1.2,1,,2024-11-14T07:27:15,2024-11-14T16:14:11,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-15,48.9,40.7,45.7,44.7,37.1,41.4,41.9,86.9,0.0,0,0.0,,0.0,0.0,20.1,12.6,267.2,1023.9,98.0,14.4,27.8,2.4,2,,2024-11-15T07:29:02,2024-11-15T16:12:45,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-16,47.4,44.3,45.2,43.2,38.4,40.0,37.4,74.0,0.0,0,0.0,,0.0,0.0,24.8,12.5,237.7,1017.5,79.6,22.9,12.0,1.0,1,,2024-11-16T07:30:49,2024-11-16T16:11:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-17,45.4,41.2,43.1,39.5,34.2,36.9,39.4,86.9,0.132,100,41.67,rain,0.0,0.0,28.0,17.1,238.6,1006.2,95.0,14.5,13.8,1.2,1,,2024-11-17T07:32:34,2024-11-17T16:10:00,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-18,43.8,38.5,41.1,37.0,32.3,34.3,34.1,76.1,0.0,0,0.0,,0.0,0.0,31.3,14.9,253.9,1006.1,66.2,28.9,21.6,1.8,2,,2024-11-18T07:34:19,2024-11-18T16:08:42,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-19,49.9,34.3,38.6,44.7,24.6,32.4,36.4,91.7,0.834,100,62.5,"rain,snow",0.0,0.0,38.5,16.3,229.2,995.0,99.8,14.7,7.3,0.8,0,,2024-11-19T07:36:03,2024-11-19T16:07:26,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-20,37.7,34.9,36.2,30.3,25.3,28.2,32.7,87.4,0.081,100,33.33,"rain,snow",0.1,0.0,26.6,16.2,274.3,994.3,87.5,17.9,23.2,1.8,2,,2024-11-20T07:37:47,2024-11-20T16:06:13,0.65,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-21,37.7,31.3,34.4,30.8,23.8,27.0,29.7,82.8,0.002,100,4.17,"rain,snow",0.0,0.0,28.2,13.7,243.8,996.3,73.4,24.4,31.0,2.7,2,,2024-11-21T07:39:29,2024-11-21T16:05:02,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-22,36.9,31.1,34.9,30.6,24.5,28.1,30.0,82.3,0.013,100,12.5,"rain,snow",0.1,0.0,22.6,12.6,233.0,998.1,85.2,23.1,19.8,1.6,2,,2024-11-22T07:41:10,2024-11-22T16:03:54,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"00427,07389,03987,05825,00403,E2835,00433,00400"
Berlin,2024-11-23,41.4,31.1,35.9,35.5,23.0,28.9,30.3,79.9,0.008,100,4.17,"rain,snow",0.0,0.0,26.4,14.7,232.2,1016.4,63.8,27.9,22.8,1.8,1,,2024-11-23T07:42:49,2024-11-23T16:02:49,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-24,54.3,37.4,47.0,54.3,29.3,43.8,40.9,80.1,0.444,100,45.83,rain,0.0,0.0,27.1,13.0,191.7,1012.4,93.4,17.6,25.4,2.3,1,,2024-11-24T07:44:28,2024-11-24T16:01:47,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-25,57.0,49.2,53.7,57.0,45.3,53.2,41.7,64.0,0.0,0,0.0,,0.0,0.0,25.5,12.8,171.1,1010.1,71.6,29.4,26.3,2.1,1,,2024-11-25T07:46:05,2024-11-25T16:00:47,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-26,52.3,45.4,48.7,52.3,42.2,46.7,43.7,83.0,0.07,100,25.0,rain,0.0,0.0,18.3,9.2,228.9,1016.3,60.1,19.9,40.5,3.6,3,,2024-11-26T07:47:41,2024-11-26T15:59:51,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-27,48.3,39.4,44.3,46.4,35.8,40.3,40.6,87.0,0.137,100,16.67,rain,0.0,0.0,37.6,14.6,178.4,1019.0,53.7,18.4,53.7,4.6,3,,2024-11-27T07:49:15,2024-11-27T15:58:57,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-28,48.0,41.1,43.5,42.6,32.5,36.1,40.6,89.8,0.372,100,87.5,rain,0.0,0.0,37.8,20.6,272.4,1011.3,91.7,13.0,6.2,0.5,0,,2024-11-28T07:50:47,2024-11-28T15:58:07,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-29,43.2,36.8,40.5,40.8,30.7,36.4,35.9,83.5,0.0,0,0.0,,0.0,0.0,26.2,15.3,320.0,1032.3,73.0,29.0,9.5,0.8,1,,2024-11-29T07:52:18,2024-11-29T15:57:19,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-11-30,42.0,32.9,37.2,37.2,26.7,32.4,32.4,82.8,0.0,0,0.0,,0.0,0.0,17.0,9.3,157.9,1033.3,52.0,28.4,56.5,5.0,3,,2024-11-30T07:53:47,2024-11-30T15:56:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-01,41.1,28.6,33.1,36.9,22.3,27.5,30.1,88.8,0.0,0,0.0,,0.0,0.0,16.1,8.4,152.0,1025.7,1.0,14.7,56.4,4.9,3,,2024-12-01T07:55:14,2024-12-01T15:55:54,0.0,Clear,Clear conditions throughout the day.,clear-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-02,44.3,29.8,37.9,40.3,23.4,32.8,33.4,83.6,0.0,0,0.0,,0.0,0.0,16.1,9.1,186.1,1016.1,62.3,19.5,25.4,2.2,1,,2024-12-02T07:56:39,2024-12-02T15:55:17,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-03,47.3,41.0,42.9,44.3,35.6,38.7,39.9,89.2,0.08,100,33.33,rain,0.0,0.0,15.7,14.2,227.4,1014.6,82.4,15.6,26.5,2.4,2,,2024-12-03T07:58:02,2024-12-03T15:54:42,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-04,41.2,39.5,40.0,37.4,34.6,35.5,37.5,90.9,0.032,100,37.5,rain,0.0,0.0,15.9,8.5,255.0,1021.8,93.2,14.4,17.8,1.7,1,,2024-12-04T07:59:23,2024-12-04T15:54:11,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-05,40.8,36.7,38.8,35.9,29.2,33.1,34.9,86.0,0.097,100,29.17,rain,0.0,0.0,23.3,11.8,206.4,1021.7,72.0,14.8,46.1,4.1,3,,2024-12-05T08:00:41,2024-12-05T15:53:44,0.15,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-06,44.7,36.6,40.6,44.7,28.1,35.7,38.2,91.5,0.382,100,62.5,rain,0.1,0.0,25.5,13.9,167.6,1004.2,98.9,13.1,12.4,0.9,1,,2024-12-06T08:01:58,2024-12-06T15:53:19,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-07,43.9,40.1,42.0,40.3,33.9,37.0,39.6,91.5,0.136,100,54.17,rain,0.0,0.0,19.9,10.8,175.2,1006.1,99.8,15.2,20.3,1.8,1,,2024-12-07T08:03:11,2024-12-07T15:52:58,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-08,40.9,38.8,40.1,36.5,31.6,34.4,38.2,92.9,0.04,100,25.0,rain,0.0,0.0,18.8,11.9,78.1,1011.0,100.0,8.7,7.1,0.7,0,,2024-12-08T08:04:22,2024-12-08T15:52:41,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-09,40.6,34.6,38.3,34.0,28.0,31.5,36.3,92.6,0.141,100,41.67,"rain,snow",0.0,0.0,22.4,15.8,45.1,1023.9,100.0,10.6,8.5,0.7,1,,2024-12-09T08:05:31,2024-12-09T15:52:27,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-10,39.8,36.6,37.7,32.7,28.9,30.9,34.5,88.3,0.0,0,0.0,,0.0,0.0,21.3,15.4,64.5,1030.5,99.3,16.4,8.5,0.6,0,,2024-12-10T08:06:37,2024-12-10T15:52:17,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"00427,07389,03987,05825,00403,E2835,00433,00400"
Berlin,2024-12-11,38.3,34.4,36.4,38.3,28.4,32.3,32.7,86.5,0.0,0,0.0,,0.0,0.0,11.2,8.6,340.6,1030.6,97.7,16.7,9.3,0.9,1,,2024-12-11T08:07:40,2024-12-11T15:52:10,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-12,36.3,34.7,35.4,36.3,30.0,32.5,30.9,83.6,0.0,0,0.0,,0.0,0.0,7.4,5.7,298.4,1032.2,94.6,14.4,6.8,0.5,0,,2024-12-12T08:08:40,2024-12-12T15:52:07,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-13,37.0,32.8,34.6,31.0,26.6,28.9,29.8,82.7,0.0,0,0.0,,0.0,0.0,17.7,10.8,138.9,1031.7,63.9,15.4,27.8,2.5,3,,2024-12-13T08:09:38,2024-12-13T15:52:07,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-14,37.5,29.6,32.8,29.9,20.9,25.2,30.1,89.7,0.04,100,12.5,"rain,snow",0.0,0.0,25.1,12.1,239.3,1017.1,80.7,6.7,6.9,0.5,0,,2024-12-14T08:10:32,2024-12-14T15:52:11,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-15,46.9,38.3,41.9,40.6,30.9,34.9,39.9,92.6,0.091,100,79.17,rain,0.0,0.0,33.3,15.5,261.2,1018.2,99.7,9.8,12.2,1.0,1,,2024-12-15T08:11:23,2024-12-15T15:52:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-16,52.5,47.9,50.1,52.5,41.9,47.4,46.8,88.5,0.046,100,29.17,rain,0.0,0.0,38.5,20.4,263.9,1021.1,100.0,16.8,19.0,1.7,2,,2024-12-16T08:12:11,2024-12-16T15:52:30,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-17,49.5,47.7,48.8,44.2,41.9,43.5,42.6,79.2,0.0,0,0.0,,0.0,0.0,34.7,18.6,262.8,1023.4,99.2,23.5,10.3,1.0,1,,2024-12-17T08:12:56,2024-12-17T15:52:45,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-18,53.7,43.5,48.0,53.7,38.7,45.4,40.9,76.3,0.003,100,4.17,rain,0.0,0.0,30.2,15.0,209.4,1014.6,84.8,24.5,19.3,1.7,2,,2024-12-18T08:13:38,2024-12-18T15:53:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-19,56.0,43.2,51.7,56.0,35.6,50.2,45.2,78.5,0.061,100,33.33,rain,0.0,0.0,34.0,20.1,227.6,998.8,95.6,22.6,13.4,1.1,1,,2024-12-19T08:14:16,2024-12-19T15:53:25,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-20,43.0,38.7,41.9,35.8,32.3,34.4,35.0,76.5,0.0,0,0.0,,0.0,0.0,34.4,19.1,268.0,1011.0,54.7,23.5,39.8,3.5,3,,2024-12-20T08:14:52,2024-12-20T15:53:50,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-21,43.7,36.5,40.3,37.9,29.6,33.5,35.1,81.8,0.036,100,20.83,rain,0.0,0.0,30.9,15.4,213.0,1012.6,91.3,21.7,11.5,1.0,1,,2024-12-21T08:15:23,2024-12-21T15:54:19,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-22,45.0,38.8,42.4,39.6,32.8,36.6,38.9,87.5,0.149,100,37.5,rain,0.0,0.0,30.6,14.9,230.5,996.7,89.8,19.6,12.6,1.0,1,,2024-12-22T08:15:52,2024-12-22T15:54:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-23,41.4,37.1,39.3,35.4,29.3,32.6,35.8,87.3,0.102,100,54.17,rain,0.0,0.0,26.6,12.3,249.2,1005.7,91.4,19.0,15.0,1.4,1,,2024-12-23T08:16:17,2024-12-23T15:55:27,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-24,40.1,33.8,38.2,36.5,28.8,32.7,34.5,86.6,0.0,0,0.0,,0.0,0.0,21.9,13.1,277.3,1023.7,82.3,22.7,12.7,1.1,1,,2024-12-24T08:16:38,2024-12-24T15:56:06,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-25,41.8,32.4,37.4,39.4,27.4,33.5,35.1,91.3,0.0,0,0.0,,0.0,0.0,12.8,6.5,191.7,1034.6,76.6,14.6,20.1,1.8,1,,2024-12-25T08:16:56,2024-12-25T15:56:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-26,43.8,39.4,41.9,41.9,36.7,39.9,41.6,99.1,0.019,100,37.5,rain,0.0,0.0,7.8,4.9,193.7,1038.1,99.1,1.8,11.1,0.8,1,,2024-12-26T08:17:10,2024-12-26T15:57:34,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-27,38.9,32.9,35.6,38.2,31.1,33.9,35.6,99.8,0.0,0,0.0,,0.0,0.0,6.7,4.9,164.4,1036.1,99.1,0.6,16.6,1.4,1,,2024-12-27T08:17:21,2024-12-27T15:58:23,0.89,Overcast,Cloudy skies throughout the day.,fog,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-28,32.1,28.0,30.0,32.1,24.1,28.5,29.7,99.0,0.0,0,0.0,,0.0,0.0,7.6,4.0,190.9,1030.9,91.6,0.6,13.7,1.3,1,,2024-12-28T08:17:29,2024-12-28T15:59:16,0.92,Overcast,Cloudy skies throughout the day.,fog,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-29,35.4,25.9,29.9,29.2,20.4,24.4,29.3,97.3,0.0,0,0.0,,0.0,0.0,21.5,13.2,241.0,1027.1,61.5,3.7,16.5,1.4,2,,2024-12-29T08:17:32,2024-12-29T16:00:11,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"00427,07389,03987,00403,E2835,00433,00400"
Berlin,2024-12-30,37.4,30.2,35.2,28.6,21.3,25.6,32.8,91.1,0.012,100,12.5,"rain,snow",0.0,0.0,23.9,19.7,226.8,1025.8,86.1,4.6,9.5,0.9,1,,2024-12-30T08:17:33,2024-12-30T16:01:10,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"00427,07389,03987,10385099999,00403,EDDB,E2835,00433,00400"
Berlin,2024-12-31,37.4,28.4,33.3,31.4,20.4,25.1,30.3,88.8,0.0,0,0.0,,0.0,0.0,25.3,15.0,225.8,1023.5,70.2,5.9,42.0,3.6,2,,2024-12-31T08:17:29,2024-12-31T16:02:11,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10385099999,EDDB,E2835"
